DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,FINANCING_SCHEME,FINANCING_SCHEME_REV,FUNCTION,MODE_PROVISION,PROVIDER,FACTOR_PROVISION,ASSET_TYPE,PRICE_BASE,TIME_PERIOD,OBS_VALUE,BASE_PER,CURRENCY,OBS_STATUS,OBS_STATUS2,OBS_STATUS3,UNIT_MULT,DECIMALS
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,4658.361,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2019,4805.742,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2016,4597.065,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2018,4705.324,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,4409.354,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,5275.058,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2008,5500.148,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NLD,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2009,5698.142,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1991,1510.686,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1992,1583.528,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1993,1609.611,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),PRT,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1994,1650.528,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1997,461.356,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1998,516.919,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1985,170.469,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,2072.145,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1999,625.827,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1975,192.156,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1976,169.993,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1986,229.889,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1987,229.932,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2020,11926.393,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,11863.062,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2022,11606.233,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2023,12023.46,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,12648.651,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1993,5415.718,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1994,5538.935,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1995,5668.101,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1991,5037.142,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1992,5237.342,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1996,5781.606,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1997,5918.415,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1998,6116.107,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1999,6311.61,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2000,6545.053,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,6903.709,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2002,7404.382,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2003,7801.478,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2004,8057.169,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2005,8285.935,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2006,8520.734,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,8730.296,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1976,2433.021,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1979,2769.737,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1980,2850.013,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1981,2907.976,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1982,2954.757,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1983,3094.68,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1984,3093.417,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1985,3414.477,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1986,3595.712,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1987,3742.147,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CHE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1988,3889.662,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,6267.709,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2022,6133.524,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2023,6077.936,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,5838.197,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,5195.241,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,6413.099,2020,,P,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LUX,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,5308.944,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2019,2931.672,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2020,3092.326,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,3448.808,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2023,3223.881,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2022,3248.737,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,3437.962,2020,,P,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2000,977.683,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2004,1211.196,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2006,1601.115,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2005,1403.36,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2007,1808.153,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2008,2001.077,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2009,1875.475,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,1827.761,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,1902.265,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,1938.097,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,1986.063,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,2105.775,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2003,1231.168,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2002,1092.508,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,992.48,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,2270.347,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2016,2410.389,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,2480.149,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,1671.638,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2016,1876.94,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,1901.066,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,2585.74,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2019,2242.39,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2003,935.814,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2002,895.568,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,814.345,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2000,716.232,2020,,E,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2023,2493.602,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,3189.776,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NOR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1990,2596.438,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NOR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1991,2732.24,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NOR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1992,2793.99,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NOR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1994,2863.954,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),SWE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2024,6283.734,2020,,P,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),SWE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1993,2703.854,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),SWE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,5324.135,2020,,B,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),SWE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2020,6068.716,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),SWE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2021,6317.743,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1972,2008.452,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1973,2106.882,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1974,2156.743,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1975,2253.792,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2008,8725.056,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2009,9058.826,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),USA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,9156.877,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1981,1183.153,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),ESP,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1992,1948.122,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),SVK,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2017,2248.709,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),NOR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1981,1831.96,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LTU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2018,2629.323,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),LVA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,1548.816,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),JPN,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1971,922.649,2020,,D,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),ITA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,3623.093,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),ISR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1996,1822.706,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),IRL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2006,3775.404,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GRC,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2010,3349.691,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),DEU,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1993,3901.302,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),FRA,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1992,3275.225,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),CZE,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2015,3120.284,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),COL,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2004,660.031,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),TUR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2001,697.194,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1977,998.561,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1978,1045.955,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,1979,1073.465,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2011,4243.883,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2012,4325.108,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2013,4427.801,2020,,,,,0,1
OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),GBR,A,EXP_HEALTH,USD_PPP_PS,_T,_Z,_T,_T,_T,_Z,_Z,Q,2014,4537.187,2020,,,,,0,1
